5,19.36639904975891
10,33.79897952079773
15,47.61382508277893
20,61.90301036834717
25,78.60198307037354
30,91.28150343894958
35,106.16778516769409
40,119.97086191177368
45,137.19684386253357
50,152.11890172958374
55,166.4427947998047
60,184.22880148887634
